activity_id,prompt_id,conjunction,rule_id,label,sample_entry,feedback_primary,feedback_secondary,highlights_secondary
460,728,but,4686,Label_2,the Italian army were prepared to fight.,<p>That&#x27;s true! Now be more specific. What made Italy well-prepared for battle in Ethiopia?</p>,<p>Keep revising! Try to be even more specific. What is one feature of the Italian military that made them difficult to fight? Read the highlighted text for ideas.</p>,"<p>Although Menelik was committed to defending Ethiopia’s independence, he faced formidable challenges. The Italian army, commanded by well-trained, highly experienced generals, was prepared to fight for control of Ethiopia. Additionally, the Italian government provided substantial resources for the invasion. Between 1895 and 1896, thousands of soldiers and a massive arsenal were sent to Ethiopia in preparation for battle.</p>"
460,728,but,4687,Label_4,not everything went according to plan when some Italian soldiers crossed by the Ethiopian camp but even then it was going downhill for the Italians.,"<p>Instead of writing about a later conflict between Ethiopia and Italy, focus on how King Menelik prepared for the Battle of Adwa. Why was the Italian military a challenge for Menelik?</p>",<p>Keep revising! Make sure your response focuses on the Battle of Adwa. What is one feature of the Italian military that made them difficult to fight? Read the highlighted text for ideas.</p>,"<p>Although Menelik was committed to defending Ethiopia’s independence, he faced formidable challenges. The Italian army, commanded by well-trained, highly experienced generals, was prepared to fight for control of Ethiopia. Additionally, the Italian government provided substantial resources for the invasion. Between 1895 and 1896, thousands of soldiers and a massive arsenal were sent to Ethiopia in preparation for battle.</p>"
460,728,but,4688,Label_5,",rejected the treaty, when Italy responded with military threats he prepared for war",<p>That&#x27;s something that happened as a result of Menelik&#x27;s desire to expel Italian troops. Write about something that made it difficult to accomplish his goal instead. <br/><br/>Why was it challenging for Menelik to remove Italian troops from Ethiopia?</p>,<p>Try clearing your response and starting again.</p><br/><p>Write about a challenge that Menelik faced. What is one feature of the Italian military that made them difficult to fight? Read the highlighted text for ideas.</p>,"<p>Although Menelik was committed to defending Ethiopia’s independence, he faced formidable challenges. The Italian army, commanded by well-trained, highly experienced generals, was prepared to fight for control of Ethiopia. Additionally, the Italian government provided substantial resources for the invasion. Between 1895 and 1896, thousands of soldiers and a massive arsenal were sent to Ethiopia in preparation for battle.</p>"
460,728,but,4689,Label_6,Italy still wanted to take his land from him so they could use the Red Sea for trade routes.,<p>That&#x27;s a reason why Menelik wanted to expel Italian troops. Write about something that made it difficult to accomplish his goal instead. <br/><br/>Why was it challenging for Menelik to remove Italian troops from Ethiopia?</p>,<p>Try clearing your response and starting again.</p><br/><p>Write about a challenge that Menelik faced. What is one feature of the Italian military that made them difficult to fight? Read the highlighted text for ideas.</p>,"<p>Although Menelik was committed to defending Ethiopia’s independence, he faced formidable challenges. The Italian army, commanded by well-trained, highly experienced generals, was prepared to fight for control of Ethiopia. Additionally, the Italian government provided substantial resources for the invasion. Between 1895 and 1896, thousands of soldiers and a massive arsenal were sent to Ethiopia in preparation for battle.</p>"
460,728,but,4690,Label_0,fcrygvfc bgjmjgvgjmnbh ug,<p>Try clearing your response and starting again. <br/><br/>Why was it challenging for Menelik to remove Italian troops from Ethiopia? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>What is one feature of the Italian military that made them difficult to fight? Read the highlighted text for ideas.</p>,"<p>Although Menelik was committed to defending Ethiopia’s independence, he faced formidable challenges. The Italian army, commanded by well-trained, highly experienced generals, was prepared to fight for control of Ethiopia. Additionally, the Italian government provided substantial resources for the invasion. Between 1895 and 1896, thousands of soldiers and a massive arsenal were sent to Ethiopia in preparation for battle.</p>"
460,727,because,4678,Label_1,"he wanted to continue their friendship between them, via the treaty of Wichale.",<p>It&#x27;s true that Menelik felt betrayed by the treaty. Add another detail from the text. How would this treaty impact Ethiopia?</p>,<p>Keep revising! Add more information. Why did Menelik feel betrayed by the different versions of the treaty? Read the highlighted text for ideas.</p>,"<p>Menelik soon discovered differences between the Amharic (an Ethiopian language) and Italian versions of the treaty. In Amharic, Ethiopia remained independent. The Italian wording, however, gave Italy complete control over Ethiopia’s relationships with foreign countries.</p>"
460,727,because,4679,Label_2,they were taking over land.,<p>You&#x27;re on the right track! Now be more specific. Where did Italy plan to expand?</p>,<p>Almost there! Try to be even more specific. What is one place where Italy wanted to expand their territory? Read the highlighted text for ideas.</p>,"<p>Furious about this betrayal, Menelik realized that Italy planned to continue expanding its presence in Ethiopia beyond the neighboring colony of Eritrea. In 1893, Menelik rejected the treaty; when Italy responded with military threats, he prepared for war.</p>"
460,727,because,4680,Label_3,king Menelik the second felt betrayed from the Italian forces.,<p>That&#x27;s true! Now be more specific. Why did Menelik feel betrayed?</p>,<p>Keep revising! Try to be even more specific. Why did Menelik feel betrayed by the different versions of the treaty? Read the highlighted text for ideas.</p>,"<p>Menelik soon discovered differences between the Amharic (an Ethiopian language) and Italian versions of the treaty. In Amharic, Ethiopia remained independent. The Italian wording, however, gave Italy complete control over Ethiopia’s relationships with foreign countries.</p>"
460,727,because,4681,Label_4,he Didnt want the Italy having complete control over Ethipoias  there wording showed this,<p>Menelik was concerned that Italy wanted to colonize Ethiopia—that&#x27;s true. Add another detail from the text. What showed him that this was Italy&#x27;s plan?</p>,<p>Keep revising! Add more information. What betrayal convinced Menelik that the Italians planned to colonize Ethiopia? Read the highlighted text for ideas.</p>,"<p>Menelik soon discovered differences between the Amharic (an Ethiopian language) and Italian versions of the treaty. In Amharic, Ethiopia remained independent. The Italian wording, however, gave Italy complete control over Ethiopia’s relationships with foreign countries.</p>"
460,727,because,4682,Label_0,"brsgioergjieowagjiogvklnvoi;ehboiuewghboeioehjeaoijgrea.sDksD mfd, dbsjnS fdm sbkjd,mfbkjbm  xf,mfd,mdf ,mdf f fld",<p>Try clearing your response and starting again. <br/><br/>Why did Menelik want to force Italian troops out of Ethiopia? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>What happened to make Menelik no longer trust Italy? Read the highlighted text for ideas.</p>,"<p>Menelik soon discovered differences between the Amharic (an Ethiopian language) and Italian versions of the treaty. In Amharic, Ethiopia remained independent. The Italian wording, however, gave Italy complete control over Ethiopia’s relationships with foreign countries.</p><p>Furious about this betrayal, Menelik realized that Italy planned to continue expanding its presence in Ethiopia beyond the neighboring colony of Eritrea. In 1893, Menelik rejected the treaty; when Italy responded with military threats, he prepared for war.</p>"
460,727,because,4705,Label_6,he wanted to avoid the fate of other African nations.,<p>That&#x27;s true! Now be more specific. What is the &quot;fate&quot; that Menelik wanted to avoid?</p>,<p>Keep revising! Try to be even more specific. What did Menelik believe that the Italians planned to do? Read the highlighted text for ideas.</p>,"<p>Furious about this betrayal, Menelik realized that Italy planned to continue expanding its presence in Ethiopia beyond the neighboring colony of Eritrea. In 1893, Menelik rejected the treaty; when Italy responded with military threats, he prepared for war.</p>"
459,726,so,4664,Label_1,they paid the locals.,<p>It&#x27;s true that they paid locals in Hanoi! Now be more specific. What did they paid them to do?</p>,<p>Keep revising! Try to be even more specific. What were locals paid to do? Read the highlighted text for ideas.</p>,"<p>No matter what the French did, the rats always came back. It wasn&#x27;t long before they seemed to be everywhere in Hanoi, France&#x27;s colonial capital in Vietnam.<br/>Then there were the rats nobody saw—at least, not until it was too late. Many scampered through the underground sewer system into colonial homes where they emerged, sopping wet and sniffling, in residents&#x27; toilet bowls.<br/>Colonial French officials decided to pay Vietnamese laborers to catch the pests: one cent for every tail–proof of a successful hunt. <br/>The tails piled up. The payments went out. But—like always—the rats came back.</p>"
459,726,so,4665,Label_2,they tried to remove all the rats by killing them.,<p>It&#x27;s true that they tried to get rid of the rats! Now be more specific. How did they attempt to get rid of them?</p>,<p>Keep revising! Try to be even more specific. Who did French officials pay to hunt the rats? Read the highlighted text for ideas.</p>,"<p>No matter what the French did, the rats always came back. It wasn&#x27;t long before they seemed to be everywhere in Hanoi, France&#x27;s colonial capital in Vietnam.<br/>Then there were the rats nobody saw—at least, not until it was too late. Many scampered through the underground sewer system into colonial homes where they emerged, sopping wet and sniffling, in residents&#x27; toilet bowls.<br/>Colonial French officials decided to pay Vietnamese laborers to catch the pests: one cent for every tail–proof of a successful hunt. <br/>The tails piled up. The payments went out. But—like always—the rats came back.</p>"
459,726,so,4666,Label_3,"they sought to introduce French culture, values, and social structures into the colonies in order to consolidate French influence and control in the region establish a French-style education system.",<p>That&#x27;s true! Now be more specific. How did they spread French culture in Hanoi?</p>,<p>Keep revising! Try to be even more specific. What aspects of French society did they bring to Hanoi? Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4667,Label_4,the French launched a variety of projects.,<p>That&#x27;s true! Now be more specific. What are some of the projects that the French launched in Hanoi?</p>,<p>Keep revising! Try to be even more specific. What are some specific projects that the French developed in Hanoi? Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4668,Label_5,French civilians would feel more comfortable by imitating the style in France and organize it into a Paris-inspired grid.,<p>That&#x27;s true! Now be more specific. What changes did they make to help French residents feel more at home?</p>,<p>Keep revising! Try to be even more specific. What are some specific projects that they developed in Hanoi to make French people more comfortable? Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4669,Label_6,they had to launch a variety of projects to reach their goal of making Hanoi more like Paris like by making modernized versions of public spaces.,<p>That&#x27;s true! Now add to your response. Add another example of a project that French leaders implemented in Hanoi.</p>,<p>Keep revising! Add to your response. Include at least two projects that the French developed in Hanoi. Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4670,Label_7,"they minimized the alcohol and opium, and controlled salt markets.",<p>That&#x27;s true! Now be more specific. Why did French leaders do this?</p>,<p>Keep revising! Try to be even more specific. What did French leaders use these taxes for? Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4671,Label_8,,<p>Revise your response. French missionaries went to Vietnam before French Indochina was formed. Talk about something that the French did <em>after</em> the formation of French Indochina.</p>,<p>Revise your response. Read the highlighted text. How did the French attempt to make Hanoi similar to Paris?</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4672,Label_9,because of these changes it allowed the rats to come back.,<p>Try clearing your response and starting again.<br/><br/><em>So</em> is used to explain a consequence or result. Go back to the text and look for a way that French leaders tried to make Hanoi more like Paris.</p>,<p>Try clearing your response and starting again. <br/><br/>What did French leaders develop in Hanoi to make it seem more like Paris? Use the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4673,Label_10,"French leaders believed that bringing French to Hanoi will benefit them as new market to sell consumer goods, and contained valuable resources such as coal, silver that could were use to manufactures",<p>Try clearing your response and starting again.<br/><br/><em>So</em> is used to explain a consequence or result. Go back to the text and look for a way that French leaders tried to make Hanoi more like Paris.</p>,<p>Try clearing your response and starting again. <br/><br/>What did French leaders develop in Hanoi to make it seem more like Paris? Use the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,726,so,4674,Label_0,they tried but it back fired.,<p>Try clearing your response and starting again. <br/><br/>How did French leaders try to make Hanoi more like Paris? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>What did French leaders develop in Hanoi to make it seem more like Paris? Read the highlighted text for ideas.</p>,"<p>The French launched a variety of projects to accomplish their goal. First, they developed plans for what they saw as more orderly, modernized versions of public spaces. Blocks of traditional wood and straw homes were demolished to create wide, tree-lined streets organized into a Paris-inspired grid system. Colonial leaders also called for new public squares and redesigned government buildings, imitating the style of those in France.</p>"
459,725,but,4652,Label_1,not everybody got the benefits,<p>It&#x27;s true that these changes didn&#x27;t benefit everybody. Now be more specific. Who didn&#x27;t experience most of the benefits of these changes?</p>,<p>Keep revising! Try to be even more specific. Which group of people benefited the least from these changes? Read the highlighted text for ideas.</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,725,but,4653,Label_2,they needed to reconstruct Hanoi by forcing Vietnamese workers to work in difficult conditions.,<p>It&#x27;s true that the French used Vietnamese workers. Now add to your response. How did they treat these workers?</p>,<p>Keep revising! Try to be even more specific. What were working conditions like for Vietnamese laborers? Read the highlighted text for ideas.</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,725,but,4654,Label_3,"it was going to be more work then they thought because it was going to be hard to get the same amount of wealth as Paris,",<p>It&#x27;s true that there were challenges! Now be more specific. What was one specific issue that the French had to deal with in Hanoi?</p>,<p>Keep revising! Try to be even more specific. Which of their changes had unexpected negative consequences? Read the highlighted text for ideas.</p>,"<p>It turned out Hanoi wasn&#x27;t Paris: what may have worked in France wasn&#x27;t guaranteed to work in Vietnam. While the sewer tunnels gave residents access to running water, they also protected rats from the hot sun, torrential rain, and predators, creating a safe place for the rodents to live and breed.</p>"
459,725,but,4655,Label_4,this led to a huge rat infestation due to the sewers protecting the rats causing their population to grow.,<p>It&#x27;s true that they couldn&#x27;t get rid of the rats! Now be more specific. What change in Hanoi helped the rat population grow?</p>,<p>Keep revising! Try to be even more specific. What made it easier for the rats to survive? Read the highlighted text for ideas.</p>,"<p>It turned out Hanoi wasn&#x27;t Paris: what may have worked in France wasn&#x27;t guaranteed to work in Vietnam. While the sewer tunnels gave residents access to running water, they also protected rats from the hot sun, torrential rain, and predators, creating a safe place for the rodents to live and breed.</p>"
459,725,but,4656,Label_5,there was high costs and too pay for this they taxed the people they colonized.,<p>That&#x27;s true! Now be more specific. How did the French pay for these projects?</p>,<p>Keep revising! Try to be even more specific. What group of people ended up paying for this work? Read the highlighted text for ideas.</p>,"<p>To pay for this work, France relied on the same people they colonized. French leaders imposed new taxes on the Vietnamese people; landholders who couldn&#x27;t pay were often forced to give up their property. Colonial officials also tightly controlled the alcohol, opium, and salt markets. This allowed the French to impose additional taxes on these commonly-used goods, leaving Vietnamese buyers to pay even higher prices.</p>"
459,725,but,4657,Label_6,Hanoi needed to be modernized to how France is.,<p>Try clearing your response and starting again.<br/><br/><em>But</em> is used to give a surprising or contrasting idea. Go back to the text and look for a negative impact of these changes.</p>,<p>Try clearing your response and starting again. <br/><br/>Did French and Vietnamese citizens get equal benefits from these changes? Use the highlighted text for ideas.</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,725,but,4658,Label_7,"they had to increased the taxes and hold on to alcohol, opium, and salt markets.",<p>Try clearing your response and starting again.<br/><br/><em>But</em> is used to give a surprising or contrasting idea. Go back to the text and look for a negative impact of these changes.</p>,<p>Try clearing your response and starting again. <br/><br/>Did French and Vietnamese citizens get equal benefits from these changes? Use the highlighted text for ideas.</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,725,but,4659,Label_8,French imperialists used attacks to justify an invasion troops to Vietnam.,<p>Revise your response. The Vietnamese resistance that&#x27;s mentioned in the text happened before French Indochina was formed. Talk about something that happened <em>after</em> the formation of French Indochina.</p>,<p>Revise your response. Read the highlighted text. What was something negative that happened after the French made changes in Hanoi?</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,725,but,4660,Label_0,5w4egfsdwre rewgdsfewr es,<p>Try clearing your response and starting again. <br/><br/>What was a negative impact of the changes that French leaders made in Hanoi? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>Did French and Vietnamese citizens get equal benefits from these changes?  Read the highlighted text for ideas.</p>,"<p>Although they paid the majority of the taxes in Hanoi, most Vietnamese people saw few benefits from French projects. Improvements like modern sewers largely served the French colonists, while locals&#x27; neighborhoods remained in disrepair. Moreover, though Vietnamese laborers made most of France&#x27;s changes possible, many were forced to work in difficult conditions. With few rights or protections under French laws, mistreatment and low wages were common.</p>"
459,724,because,4639,Label_1,they thought that French culture would improve Hanoi.,<p>It&#x27;s true that the French thought this would improve Hanoi. Now be more specific. Why did they think French culture would improve Hanoi?</p>,<p>Keep revising! Try to be even more specific. Why did French leaders want to force French culture on Hanoi? Read the highlighted text for ideas.</p>,"<p>Why were the French concerned about rats in Vietnam? The sight of these pests running free in Hanoi was considered further proof that France&#x27;s &quot;civilizing mission&quot; was necessary. During the 19th and 20th centuries, French leaders justified colonialism by claiming their culture was better than that of the people they colonized. These beliefs about France&#x27;s superiority fueled &quot;civilizing missions&quot; around the world: according to French leaders, imposing French values made colonial subjects more &quot;civilized&quot; and, as a result, better off.</p>"
459,724,because,4640,Label_2,"They didnt have a rat infestation, the rats problem indicated officals committed to transforming the city",<p>It&#x27;s true that there were rats in Hanoi! Now be more specific. What did this rat problem indicate to French officials?</p>,<p>Keep revising! Try to be even more specific. What bigger issue did these rats represent to French officials? Read the highlighted text for ideas.</p>,"<p>Why were the French concerned about rats in Vietnam? The sight of these pests running free in Hanoi was considered further proof that France&#x27;s &quot;civilizing mission&quot; was necessary. During the 19th and 20th centuries, French leaders justified colonialism by claiming their culture was better than that of the people they colonized. These beliefs about France&#x27;s superiority fueled &quot;civilizing missions&quot; around the world: according to French leaders, imposing French values made colonial subjects more &quot;civilized&quot; and, as a result, better off.</p>"
459,724,because,4641,Label_3,it could make new market to sell consumer goods like coal and sliver./,<p>That&#x27;s true. Now be more specific. What types of people needed to move to Hanoi to access these resources?</p>,<p>Keep revising! Try to be even more specific. Who needed to move to Hanoi to manage these new markets and resources? Read the highlighted text for ideas.</p>,"<p>French leaders believed that bringing French life to Hanoi would benefit France, too. Not only was the colony a new market to sell French consumer goods, it also contained valuable natural resources like coal and silver that could be extracted to supply French manufacturers. France needed administrators and merchants to move to, manage, and invest in the colony and its resources to make it profitable. Colonial officials thought that making Hanoi more familiar would help attract the wealthy French migrants who could develop French industries in Vietnam.</p>"
459,724,because,4642,Label_4,"They believed That  Bring french life to Hanoi would also improve france too, because it had natural resources like coal and sliver that could be extracted to help french manufacturers.",<p>It&#x27;s true that they thought it would benefit France. Now be more specific. What did they want to accomplish with these changes?</p>,<p>Keep revising! Try to be even more specific. What types of people needed to move to Hanoi to access these benefits? Read the highlighted text for ideas.</p>,"<p>French leaders believed that bringing French life to Hanoi would benefit France, too. Not only was the colony a new market to sell French consumer goods, it also contained valuable natural resources like coal and silver that could be extracted to supply French manufacturers. France needed administrators and merchants to move to, manage, and invest in the colony and its resources to make it profitable. Colonial officials thought that making Hanoi more familiar would help attract the wealthy French migrants who could develop French industries in Vietnam.</p>"
459,724,because,4643,Label_5,.I think they wanted to  get they peoples atchion in there country so they can get more people to come in there town from of there country.,<p>It&#x27;s true that they wanted to attract people to Hanoi! Now be more specific. Which people did they want to attract?</p>,<p>Keep revising! Try to be even more specific. What types of people did they want to attract to Hanoi? Read the highlighted text for ideas.</p>,"<p>French leaders believed that bringing French life to Hanoi would benefit France, too. Not only was the colony a new market to sell French consumer goods, it also contained valuable natural resources like coal and silver that could be extracted to supply French manufacturers. France needed administrators and merchants to move to, manage, and invest in the colony and its resources to make it profitable. Colonial officials thought that making Hanoi more familiar would help attract the wealthy French migrants who could develop French industries in Vietnam.</p>"
459,724,because,4644,Label_6,they wanted to spread the French culture.,<p>It&#x27;s true that the French wanted to spread their culture. Now be more specific. Why did they think French culture would improve Hanoi?</p>,<p>Keep revising! Try to be even more specific. Why did French leaders want to force French culture on Hanoi? Read the highlighted text for ideas.</p>,"<p>Why were the French concerned about rats in Vietnam? The sight of these pests running free in Hanoi was considered further proof that France&#x27;s &quot;civilizing mission&quot; was necessary. During the 19th and 20th centuries, French leaders justified colonialism by claiming their culture was better than that of the people they colonized. These beliefs about France&#x27;s superiority fueled &quot;civilizing missions&quot; around the world: according to French leaders, imposing French values made colonial subjects more &quot;civilized&quot; and, as a result, better off.</p>"
459,724,because,4645,Label_0,yes ok very good,<p>Try clearing your response and starting again. <br/><br/>Why did French leaders want to spread French culture in Hanoi? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>What kind of people could French leaders attract if they made Hanoi more like Paris? Read the highlighted text for ideas.</p>,"<p>French leaders believed that bringing French life to Hanoi would benefit France, too. Not only was the colony a new market to sell French consumer goods, it also contained valuable natural resources like coal and silver that could be extracted to supply French manufacturers. France needed administrators and merchants to move to, manage, and invest in the colony and its resources to make it profitable. Colonial officials thought that making Hanoi more familiar would help attract the wealthy French migrants who could develop French industries in Vietnam.</p>"
458,723,so,4565,Label_1,they built the Trans-Siberian Railway.,<p>That&#x27;s true! Now be more specific. How would this railway help the Russian Empire expand its settlements in Siberia?</p>,<p>Keep revising! Try to be even more specific. What was the main purpose of the railway? Read the highlighted text for ideas.</p>,"<p>To transport migrants across Siberia, the Russian government ordered the construction of a new train system called the Trans-Siberian Railway. The completed railway spanned 5,771 miles (9,288 km) from Moscow to Vladivostok thanks to the labor of a large and diverse group of workers.</p>"
458,723,so,4566,Label_2,"they migrated people to Siberia, giving the Russian more access to its resources.",<p>It&#x27;s true that they sent migrants to Siberia! Now be more specific. How did the migrants travel to Siberia?</p>,<p>Keep revising! Try to be even more specific. How were the migrants transported to Siberia? Read the highlighted text for ideas.</p>,"<p>To transport migrants across Siberia, the Russian government ordered the construction of a new train system called the Trans-Siberian Railway. The completed railway spanned 5,771 miles (9,288 km) from Moscow to Vladivostok thanks to the labor of a large and diverse group of workers.</p>"
458,723,so,4567,Label_3,they could expand their railways the railway would help exchange goods and for travels,<p>That&#x27;s true! Now be more specific. What was the railway called?</p>,<p>Keep revising! Try to be even more specific. What was the name of the railway? Read the highlighted text for ideas.</p>,"<p>To transport migrants across Siberia, the Russian government ordered the construction of a new train system called the Trans-Siberian Railway. The completed railway spanned 5,771 miles (9,288 km) from Moscow to Vladivostok thanks to the labor of a large and diverse group of workers.</p>"
458,723,so,4568,Label_4,Russia gave benefits to people who would live in Siberia.,<p>That&#x27;s true! Now be more specific. What benefits did leaders in the Russian Empire provide?</p>,<p>Keep revising! Try to be even more specific. What benefits were provided to help people move to Siberia? Read the highlighted text for ideas.</p>,"<p>Despite these challenges, the Russian Empire remained committed to populating the region. To help accomplish their goal, leaders offered benefits to encourage people to move. For example, peasants who relocated to Siberia received 40 acres of tax-free land; this gave many the chance to own property for the first time. The government also provided free transportation and direct payments that covered migrants’ travel costs.</p>"
458,723,so,4569,Label_5,they forced people to migrate to exile them due to the fact they are peasents.,<p>It&#x27;s true that people were exiled and forced to move to Siberia. Now be more specific. Which people were exiled to Siberia?</p>,<p>Keep revising! Try to be even more specific. Which groups of people were forced to migrate to Siberia? Read the highlighted text for ideas.</p>,"<p>Forced migration led to Siberian population growth as well. Many people who were convicted of crimes or seen as political threats were exiled to Siberia by Russian officials. Some were imprisoned, but most were allowed to live and work freely since the territory was so isolated.</p>"
458,723,so,4570,Label_6,the Russian empire would expand as they would have a lot of resources to help grow their cities.,<p>Try to be more specific about something the Russian Empire did. What is one way that Russian leaders tried to persuade people to move to Siberia?</p>,<p>Keep revising! Try to be even more specific. What was created to help transport people to Siberia? Read the highlighted text for ideas.</p>,"<p>To transport migrants across Siberia, the Russian government ordered the construction of a new train system called the Trans-Siberian Railway. The completed railway spanned 5,771 miles (9,288 km) from Moscow to Vladivostok thanks to the labor of a large and diverse group of workers.</p>"
458,723,so,4571,Label_0,they need space to grow,<p>Try clearing your response and starting again. <br/><br/>What is one way that Russian leaders tried to persuade people to move to Siberia? Check that your response only uses information from the text.</p>,<p>Try clearing your response and starting again. <br/><br/>What was created to help transport people to Siberia? Read the highlighted text for ideas.</p>,"<p>To transport migrants across Siberia, the Russian government ordered the construction of a new train system called the Trans-Siberian Railway. The completed railway spanned 5,771 miles (9,288 km) from Moscow to Vladivostok thanks to the labor of a large and diverse group of workers.</p>"
458,722,but,4557,Label_1,life in Siberia weren't very appealing.,<p>It&#x27;s true that many people didn&#x27;t want to live in Siberia! Now be more specific. Why would living in Siberia be difficult or unappealing?</p>,<p>Keep revising! Try to be even more specific. What were some qualities that made living in Siberia difficult? Read the highlighted text for ideas.</p>,"<p>Few wanted to live in this challenging environment, especially in distant, isolated towns. Many Siberian settlements were hundreds or even thousands of miles from major Russian cities.</p>|<p>However, life in Siberia wasn’t very appealing to everyday Russians. While conditions can be mild in the southern regions, the eastern climate is harsh and dry. Additionally, Siberia is known for its short summers and brutal winters, with temperatures that can fall as low as −90°F (−68°C) in some places.</p>"
458,722,but,4558,Label_2,it was really cold so only a few were okay with moving.,<p>That&#x27;s true! Now be more specific. How did these conditions impact the number of people living there?</p>,<p>Keep revising! Try to be even more specific. How did everyday Russians feel about living in these conditions? Read the highlighted text for ideas.</p>,"<p>Few wanted to live in this challenging environment, especially in distant, isolated towns. Many Siberian settlements were hundreds or even thousands of miles from major Russian cities. Since there weren&#x27;t many reliable roads, travel could be difficult and dangerous. Some people made the trip by river, but others crossed the taiga on foot or horse-drawn sled. Frostbite and hypothermia were common during migrants’ treks through this frigid, swampy forest.</p>|<p>However, life in Siberia wasn’t very appealing to everyday Russians. While conditions can be mild in the southern regions, the eastern climate is harsh and dry. Additionally, Siberia is known for its short summers and brutal winters, with temperatures that can fall as low as −90°F (−68°C) in some places.</p>"
